brand_source,brand_external_id,source,external_id,name,lat,lng,address
burgerking-kr-adb,burgerking,official-web,00000297,버거킹 길동사거리점,37.5343893117,127.1391414175,서울특별시 강동구 양재대로 1440
burgerking-kr-adb,burgerking,official-web,00010110,버거킹 김천교동DT점,36.134452,128.0951016,경상북도 김천시 대학로 75(교동)
burgerking-kr-adb,burgerking,official-web,00010067,버거킹 김천혁신도시점,36.1169722,128.1834221,경상북도 김천시 혁신3로 17
burgerking-kr-adb,burgerking,official-web,00010155,버거킹 김포걸포점,37.6328769,126.7042364,경기도 김포시 걸포2로 23
burgerking-kr-adb,burgerking,official-web,00000457,버거킹 김포구래점,37.6460034,126.6268837,경기도 김포시 김포한강4로 513
burgerking-kr-adb,burgerking,official-web,00000584,버거킹 김포장기점,37.6447358,126.6685057,경기도 김포시 김포한강4로 118
burgerking-kr-adb,burgerking,official-web,00000475,버거킹 김포풍무역점,37.6113568,126.7312446,경기도 김포시 유현로 234
burgerking-kr-adb,burgerking,official-web,00000341,버거킹 김포한강GS점,37.6417682969,126.647511262,경기도 김포시 김포한강3로 400
burgerking-kr-adb,burgerking,official-web,00010050,버거킹 김포현대아울렛,37.5972374892,126.7852355497,경기도 김포시 고촌읍 아라육로 152번길 100
burgerking-kr-adb,burgerking,official-web,00000537,버거킹 김해공항DT점,35.1763944,128.9583651,부산광역시 강서구 공항로 779
burgerking-kr-adb,burgerking,official-web,00000519,버거킹 김해구산DT점,35.2546655,128.8667821,경상남도 김해시 김해대로 1928
burgerking-kr-adb,burgerking,official-web,00000395,버거킹 김해내외점,35.23022409595186,128.86375761041575,경상남도 김해시 함박로 102
burgerking-kr-adb,burgerking,official-web,00010070,버거킹 김해아이스퀘어몰점,35.225852393,128.8841862976,경상남도 김해시 김해대로 2352
burgerking-kr-adb,burgerking,official-web,00000358,버거킹 김해장유DT점,35.1884633144,128.8054471858,경상남도 김해시 반룡로 70
burgerking-kr-adb,burgerking,official-web,00000536,버거킹 김해진영FS점,35.305792,128.7322387,경상남도 김해시 진영읍 김해대로 386-5
burgerking-kr-adb,burgerking,official-web,00010056,버거킹 나주빛가람점,35.0215717,126.785331,전라남도 나주시 전력로 2
burgerking-kr-adb,burgerking,official-web,00000337,버거킹 낙성대점,37.4766355936,126.9637366697,서울특별시 관악구 남부순환로 1934
burgerking-kr-adb,burgerking,official-web,00000469,버거킹 남양주다산지금점,37.6012393,127.1735477,경기도 남양주시 다산지금로 132
burgerking-kr-adb,burgerking,official-web,00000605,버거킹 남양주별내신안점,37.6501206,127.1128974,경기도 남양주시 별내5로5번길 7
burgerking-kr-adb,burgerking,official-web,00000445,버거킹 남양주별내오일뱅크점,37.6557868,127.1293589,경기도 남양주시 송산로 149
burgerking-kr-adb,burgerking,official-web,00000627,버거킹 남양주오남점,37.6843046,127.21185,경기도 남양주시 오남읍 진건오남로 566
burgerking-kr-adb,burgerking,official-web,00000390,버거킹 남양주진접FS점,37.71064794565927,127.1848078371736,경기도 남양주시 진접읍 해밀예당1로 13
burgerking-kr-adb,burgerking,official-web,00000565,버거킹 남양주평내점,37.6491325,127.2368308,경기도 남양주시 경춘로 1298
burgerking-kr-adb,burgerking,official-web,00000365,버거킹 남양주화도DT점,37.65545819429155,127.28197492501131,경기도 남양주시 화도읍 경춘로 1718
burgerking-kr-adb,burgerking,official-web,00000480,버거킹 내발산점,37.55317204176322,126.83673659585976,서울특별시 강서구 강서로 308
burgerking-kr-adb,burgerking,official-web,00000637,버거킹 노량진역점,37.51355019817314,126.94303209401971,서울특별시 동작구 노량진로 154-1
burgerking-kr-adb,burgerking,official-web,00000410,버거킹 노원역점,37.6535305,127.0586717,서울특별시 노원구 노해로 456
