brand_source,brand_external_id,source,external_id,name,lat,lng,address
mcdonalds-kr-adb,mcdonalds,official-web,0418,맥도날드 대구 침산DT,35.886979,128.591729,대구 북구 침산로 120
mcdonalds-kr-adb,mcdonalds,official-web,0660,맥도날드 대구교대DT,35.853471,128.590254,대구 남구 중앙대로 225
mcdonalds-kr-adb,mcdonalds,official-web,0702,맥도날드 대구동호DT,35.8696417,128.7281069,대구 동구 안심로 403
mcdonalds-kr-adb,mcdonalds,official-web,0596,맥도날드 대구두류DT점,35.8546703,128.5501994,대구 달서구 달구벌대로 1684 (두류동)
mcdonalds-kr-adb,mcdonalds,official-web,0504,맥도날드 대구만촌DT점,35.8564424,128.6500702,대구 수성구 달구벌대로 2634 (만촌동)
mcdonalds-kr-adb,mcdonalds,official-web,0641,맥도날드 대구복현DT점,35.8923448,128.6230705,대구 북구 동북로 303
mcdonalds-kr-adb,mcdonalds,official-web,0558,맥도날드 대구본리DT점,35.844745,128.537513,대구 달서구 와룡로 134 (감삼동)
mcdonalds-kr-adb,mcdonalds,official-web,0571,맥도날드 대구상인DT,35.8229302,128.5334999,대구 달서구 월곡로 338
mcdonalds-kr-adb,mcdonalds,official-web,0410,맥도날드 대구시지DT점,35.8409636,128.7070276,대구 수성구 달구벌대로 3199 (매호동)
mcdonalds-kr-adb,mcdonalds,official-web,0463,맥도날드 대구진천DT점,35.813863,128.521789,대구 달서구 월배로 67 (진천동)
mcdonalds-kr-adb,mcdonalds,official-web,0544,맥도날드 대구태전 DT,35.9227656,128.5465096,대구 북구 칠곡중앙대로 303
mcdonalds-kr-adb,mcdonalds,official-web,0415,맥도날드 대구평리DT점,35.8664105,128.5552987,대구 서구 서대구로 95 (평리동)
mcdonalds-kr-adb,mcdonalds,official-web,0731,맥도날드 대구현풍DT점,35.691667724045,128.444479447185,대구 달성군 현풍읍 비슬로 592
mcdonalds-kr-adb,mcdonalds,official-web,0502,맥도날드 대구황금DT점,35.8398734,128.6253141,대구 수성구 청수로 157 (황금동)
mcdonalds-kr-adb,mcdonalds,official-web,0420,맥도날드 대구희망DT점,35.8466919,128.6133472,대구 수성구 수성로 238 (중동)
